question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
 Melanie Hamilton Wilkes is a fictional character first appearing in a novel whose story is set during what war?,"['Melanie Hamilton Wilkes is a fictional character first appearing in the novel ""Gone with the Wind"" by Margaret Mitchell.Gone with the Wind is a novel by American writer Margaret Mitchell, first published in 1936. The story is set in Clayton County and Atlanta, both in Georgia, during the American Civil War and Reconstruction Era.']", The American Civil War,American Civil War,0.5,0.34223349,0.99230767
Harvey Fierstein wrote the play Casa Valentina. He has also wrote and stared in other plays and musicals. In what year was he inducted into the American Theater Hall of Fame?,['Casa Valentina is a play written by Harvey Fierstein which premiered on Broadway in April 2014 and opened in London in September 2015. He was inducted into the American Theater Hall of Fame in 2007.'], Harvey Fierstein was inducted into the American Theater Hall of Fame in 2007.,2007,1,0.75342015,0.808902256
In which film directed by Son Yong-ho did the South Korean actor Park Sung-woong appear?,"['Park Sung-woong (born January 9, 1973) is a South Korean actor. Following his acting debut in ""No. 3"" in 1997, Park has starred in several movies and television series, notably as a gangster in ""New World"" (2013) and a serial killer in ""The Deal"" (2015).The Deal (; lit.']"," Park Sung-woong did not appear in a film directed by Son Yong-ho, as there is no record of him being cast in any film directed by that director.",The Deal,0,0,0.374144168
What is the name of the serial killer who buried his victims in the state forest owned by the New South Wales Government?,"['The backpacker murders were a spate of serial killings that took place in New South Wales, Australia, between 1989 and 1993, committed by Ivan Milat. The bodies of seven missing young people aged 19 to 22 were discovered partially buried in the Belanglo State Forest, 15 km south west of the New South Wales town of Berrima. The forest is owned by the New South Wales Government and contains some of the earliest pine plantings in the state.']"," Ivan Milat, the backpacker murderer, buried his victims in the Belanglo State Forest owned by the New South Wales Government.",Ivan Milat,1,0.393610535,0.620498633
"Roger Morris, famous for helping to develop a 50km rail tunnel linking Folkestone to Coquelles is also famous for which other project?","['Roger Brian Morris (19 March 1933 Ã¢â‚¬â€œ 15 June 2001) was a pioneer in railway engineering, having helped develop the rail system for the Channel Tunnel, the hovertrain project as well as a number of the railway systems in Eastern Europe and South America.The Channel Tunnel (French: ""Le tunnel sous la Manche"" ; also nicknamed Chunnel) is a 50.45 km rail tunnel linking Folkestone, Kent, in the United Kingdom, with Coquelles, Pas-de-Calais, near Calais in northern France, beneath the English Channel at the Strait of Dover.']", Roger Morris is also famous for developing the hovertrain project.,the hovertrain project,1,0.609859953,0.650411603
Philadelphia group The Majors performed in which genre of group-harmony R&B style?,"['The Majors were an American R&B and Doo-wop group from Philadelphia, Pennsylvania. Built upon vocal harmony, doo-wop was one of the most mainstream, pop-oriented R&B styles of the time. Doo-wop features vocal group harmony, nonsense syllables, a simple beat, sometimes little or no instrumentation, and simple music and lyrics.']", Philadelphia group The Majors performed in the Doo-wop style of group-harmony R&B.,Doo-wop,1,0.61446237,0.695647038
"Which rock band, Social Distortion or Wolf Parade, is Canadian?","['Social Distortion is an American punk rock band formed in 1978 in Fullerton, California.Wolf Parade is an indie rock band formed in 2003 in Montreal, Quebec of musicians from British Columbia.']", Wolf Parade is Canadian.,Wolf Parade,1,0.599676021,0.685404939
"Which person skewered in ""Newsical"" is an Associate Justice of the Supreme Court of the United States?","[' Everyone from President Barack Obama, Lady Gaga, Nancy Grace and Oprah Winfrey to Christina Aguilera, Elena Kagan, Dr.Phill and Sarah Palin are skewered.Elena Kagan (pronounced ; born April 28, 1960) is an Associate Justice of the Supreme Court of the United States.']"," Elena Kagan, who was skewered in ""Newsical"", is an Associate Justice of the Supreme Court of the United States.",Elena Kagan,0.5,0.662652537,0.535229953
What local government area containing the town of Winmalee is located in the Blue Mountain range west of Sydney?,"[' Winmalee is located 80 kilometres west of Sydney, in the local government area of the City of Blue Mountains. The city is located in the Blue Mountains range west of Sydney.']", The City of Blue Mountains.,City of Blue Mountains,1,0.723643974,0.990794454
How many teams were members of the conference Eastern Kentucky was in in the 2013-14 season?,"[""The 2013Ã¢â‚¬â€œ14 Eastern Kentucky Colonels basketball team represented Eastern Kentucky University during the 2013Ã¢â‚¬â€œ14 NCAA Division I men's basketball season. The Colonels, led by ninth year head coach Jeff Neubauer, played their home games at McBrayer Arena within Alumni Coliseum and were members of the East Division of the Ohio Valley Conference. The OVC has 12 members, 9 of which compete in football in the conference.""]", The Ohio Valley Conference had 12 members during the 2013-14 season that Eastern Kentucky was a part of.,12,1,0.862751159,0.347288278
"Marques E. Colston, is a former American football wide receiver, he helped the Saints achieve victory in which American football game between the National Football Conference (NFC) champion New Orleans Saints and the American Football Conference (AFC) champion Indianapolis Colts to decide the National Football League (NFL) champion for the 2009 season?",[' He helped the Saints achieve victory in Super Bowl XLIV with seven receptions for 83 yards against the Indianapolis Colts.Super Bowl XLIV was an American football game between the National Football Conference (NFC) champion New Orleans Saints and the American Football Conference (AFC) champion Indianapolis Colts to decide the National Football League (NFL) champion for the 2009 season.']," Yes, Marques E. Colston helped the Saints achieve victory in Super Bowl XLIV.",Super Bowl XLIV,1,0.566109396,0.700514652
"What band released three EPs: ""Box"" in 2011, which was recorded with an earlier lineup, ""Faces"", featuring the current lineup, in 2012, and ""Salsa"" in 2016, The Naked and Famous or Residual Kid? ","['The Naked and Famous are an indie electronic band from Auckland, New Zealand, formed in 2007.Residual Kid is an American rock band from Austin, Texas formed in 2009. They have released three EPs: ""Box"" in 2011, which was recorded with an earlier lineup, ""Faces"", featuring the current lineup, in 2012, and ""Salsa"" in 2016.']", Residual Kid released three EPs.,Residual Kid,0.5,0.50344302,0.352610257
What is the name of this 242-acre waterfront casino resort that will house Vic & Anthony's Steakhouse in late 2014?,"[""Vic & AnthonyÃ¢â‚¬â„¢s is an American steakhouse restaurant chain with locations in Downtown Houston, ]and inside the Golden Nugget Casinos in Las Vegas and Atlantic City. A fourth location is scheduled to open inside the new Golden Nugget Lake Charles in late 2014.Golden Nugget Lake Charles is a 242-acre waterfront casino resort in Lake Charles, Louisiana, U.S.A., owned and operated by Houston-based Landry's, Inc. The resort features 740 guest rooms and suites housed in a 25-story tower, an 18-hole golf course, 30,000-square-feet of meeting space, more than a dozen dining and bar options, a private beach, marina, spa & salon, retail corridor and expansive 24-hour casino floor.""]", The Golden Nugget Lake Charles.,Golden Nugget Lake Charles,1,0.542998422,0.992089647
Which war that HMS Shannon was in involved France?,"[' She was launched in 1806 and served in the Napoleonic Wars and the War of 1812.The Napoleonic Wars (1803Ã¢â‚¬â€œ1815), were a series of major conflicts pitting the French Empire and its allies, led by Napoleon I, against a fluctuating array of European powers formed into various coalitions, financed and usually led by Great Britain.']"," The HMS ""Calpe"" was in World War II, and France was a part of it due to its occupation by the Germans during that time. However, there is no information provided about an HMS ""Shannon.""",Napoleonic Wars,0,0,0.423263846
What river's banks was the castle on where Andrew Dudley participated in the War of the Rough Wooing?,"[' In 1547Ã¢â‚¬â€œ1548 he acted as admiral of the fleet and participated in the War of the Rough Wooing in Scotland, where he commanded the English garrison of Broughty Castle.Broughty Castle is a historic castle on the banks of the river Tay in Broughty Ferry, Dundee, Scotland.']", The castle on the banks of the River Tay where Andrew Dudley participated in the War of the Rough Wooing is Broughty Castle.,Tay,0.5,0.812505444,0.676575519
Were both Oliver Marach and LukÃƒÂ¡Ã…Â¡ DlouhÃƒÂ½ professional tennis players?,['LukÃƒÂ¡Ã…Â¡ DlouhÃƒÂ½ (born 9 April 1983) is a professional Czech tennis player on the ATP Tour.Oliver Marach (born 16 July 1980) is an Austrian professional tennis player.']," Yes, both Oliver Marach and LukÃƒÂ¡Ã…Â¡ DlouhÃƒÂ½ were professional tennis players.",yes,1,0.867381595,0.789561438
"What fine art painter, who is a resident of Indianapolis, Indiana, created the public mural, Ebb and Flow?","['Ebb and Flow, is a public mural by American artist Douglas David, located on the exterior of the Consolidated Building in downtown Indianapolis, Indiana.Douglas David (born July 9, 1957) is a fine art painter. He is a resident of Indianapolis, Indiana.']"," Douglas David created the public mural, Ebb and Flow.",Douglas David,1,0.688332698,0.896591175
"Which is located in the US, Mariano Marcos State University or Christian Brothers University?","['The Mariano Marcos State University is a multidisciplinary, state-funded institution of higher learning that serves the Ilocos Region and its surrounding regions in the Philippines.Christian Brothers University is the oldest collegiate degree-granting institution in the city of Memphis.']", Christian Brothers University is located in the US.,Christian Brothers University,1,0.717075483,0.968511373
Who was a member of French Parliament that inspired a political group founded by George Valois and Ãƒâ€°douard Berth?,"['Cercle Proudhon (Circle Proudhon) was a political group founded in France on December 16, 1911 by George Valois and Ãƒâ€°douard Berth. The group was inspired by Georges Sorel and a selective reading of Proudhon.Pierre-Joseph Proudhon (] ; 15 January 1809 Ã¢â‚¬â€œ 19 January 1865) was a French politician and the founder of mutualist philosophy. He became a member of the French Parliament after the revolution of 1848, whereafter he referred to himself as a federalist.']", Pierre-Joseph Proudhon was the member of French Parliament who inspired the political group founded by George Valois and Ãƒâ€°douard Berth (Cercle Proudhon).,Pierre-Joseph Proudhon,1,0.807645214,0.910021098
