question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
The Valley Jr. Warriors play in a city that had what population as of the 2010 census?,"['The Valley Jr.Haverhill ( ) is a city in Essex County, Massachusetts, United States. The population was 60,879 at the 2010 census.']"," The Valley Jr. Warriors do not play in a city; they are based in Jackson Heights, Queens, New York City, United States, which had a population of 108,152 as of the 2010 census.","60,879",0.25,0.8682105667365102,0.3121109871479109
Christmas Bells is an advert that plays the song that originated in what part of England?,"[' The advertisement, produced with stop-motion animation, features Hershey\'s Kisses, fashioned as a handbell choir, playing the Christmas carol ""We Wish You a Merry Christmas"".""We Wish You a Merry Christmas"" is a popular English Christmas carol from the West Country of England.']"," The ""Christmas Bells"" advertisement features a melody similar to ""We Wish You a Merry Christmas,"" which originates from the West Country of England.",West Country,1.0,0.8134408425468117,0.5558985923024544
The .45 GAP is produced by a company headquartered in what country?,"['The .45 G.A.P. (often called the .45 ""GAP"") pistol cartridge was designed by Ernest Durham, an engineer with CCI/Speer, at the request of firearms manufacturer Glock to provide a cartridge that would equal the power of the .45 ACP, have a stronger case head to reduce the possibility of case neck blowouts, and shorter to fit in a more compact handgun. (trademarked as GLOCK) is a weapons manufacturer headquartered in Deutsch-Wagram, Austria, named after its founder, Gaston Glock.']"," The .45 GAP is not related to the context provided, as it pertains to Costco Wholesale Corporation and Specialty Materials, not automobiles or firearms. I don't have information about the production of the .45 GAP.",Austria,0.25,0.0,0.3854973700059686
"In ""The Bowery"", Lilliam Harmer played a historical character known for attacking alcohol-serving establishments with what?","[' She would occasionally be cast in a featured supporting role, as in ""A Shriek in the Night"" (1933) and ""The Bowery"" (1933), in which she played the historical character of Carrie Nation. She is particularly noteworthy for attacking alcohol-serving establishments (most often taverns) with a hatchet.']"," Lilliam Harmer, in ""The Bowery,"" is loosely based on a historical figure known for attacking alcohol-serving establishments with a Bible. This refers to Richard 'Darkie' Hutton, who was an evangelist and Officer in The Salvation Army.",a hatchet,0.25,0.6549425293419411,0.2903520458407517
What was formed by the largest entertainment company in South Korea?,"['The discography of the South Korean girl group Red Velvet consists of one studio album, five extended plays, and twelve singles. Red Velvet was formed by the Korean entertainment company S.M. Entertainment in 2014, and consists of five members. It is currently one of the largest entertainment companies in South Korea.']"," Red Velvet was formed by S.M. Entertainment, which is currently one of the largest entertainment companies in South Korea.",Red Velvet,1.0,0.49163260650230467,0.8891769308163933
What Battle which was part of operation gothic serpant did Gary Gordon recieve a Medal of Honor?,"[' Together with his comrade, Sergeant First Class Randy Shughart, Gordon was posthumously awarded the Medal of Honor for actions he performed during the Battle of Mogadishu in October 1993.The Battle of Mogadishu or Day of the Rangers (Somali: ""Maalintii Rangers"" ), was part of Operation Gothic Serpent.']"," The Battle of Mogadishu, part of Operation Gothic Serpent, is where Gary Gordon received the Medal of Honor.",The Battle of Mogadishu,1.0,0.34804784049746207,0.9074807249154724
Bryan Brown performed in what 1984 British musical drama that was directed by Peter Webb?,"[' He has performed in over eighty film and television projects since the late 1970s, both in his native Australia and abroad. Notable films include ""Breaker Morant"" (1980), ""Give My Regards to Broad Street"" (1984), ""F/X"" (1986), ""Cocktail"" (1988), ""Gorillas in the Mist"" (1988), ""F/X2"" (1991), ""Along Came Polly"" (2004), ""Australia"" (2008), ""Kill Me Three Times"" (2014) and ""Gods of Egypt"" (2016).Give My Regards to Broad Street is a 1984 British musical drama film directed by Peter Webb, which starred Paul McCartney, Bryan Brown and Ringo Starr.']"," Bryan Brown performed in ""Give My Regards to Broad Street,"" a 1984 British musical drama directed by Peter Webb.",Give My Regards to Broad Street,1.0,0.5109052469973495,0.7158623834334326
 What the locals consider for a suburb of a town which is in the Division of Mayo?,"['The Division of Mayo is an Australian electoral division located to the east, south, south-east and south-west of Adelaide, South Australia. It takes in the Adelaide Hills, Fleurieu Peninsula and Kangaroo Island, including the towns of Bridgewater, Crafers, Echunga, Gumeracha, Hahndorf, Kingscote, Langhorne Creek, Lobethal, Macclesfield, Mount Barker, Myponga, Oakbank, Stirling, Strathalbyn, Victor Harbor, Woodside, Yankalilla, and part of Birdwood.The town of Crafers is in the Adelaide Hills to the south-east of Adelaide, South Australia. Although technically considered to be an outer suburb of Adelaide, with many residents commuting to the city to work, locals consider Crafers to be more a suburb of the nearby township of Stirling.']"," The locals consider Crafers to be more a suburb of Stirling, not Bethlehem, Pennsylvania.",township of Stirling,0.5,0.37362749339312545,0.4963685497287095
What country of origin does Jerk and Dean Corll have in common?,"[""Jerk is a one-person puppet play by the American writer Dennis Cooper, made in collaboration with director GisÃ¨le Vienne and performer Jonathan Capdevielle, based on Cooper's 1993 novel of the same name.Dean Arnold Corll (December 24, 1939 â€“ August 8, 1973) was an American serial killer who, along with teenaged accomplices David Brooks and Elmer Wayne Henley, Jr., abducted, raped, tortured, and murdered at least 28 boys in a series of killings spanning from 1970 to 1973 in Houston, Texas.""]"," The countries of origin for Jerk (as it's a work of art) and Dean Corll are different, as Jerk is associated with the United States (where Dennis Cooper, GisÃ¨le Vienne, and Jonathan Capdevielle are from), while Dean Corll was also American.",American,1.0,0.9486260795388005,0.5593969115711674
"What movie was produced first, Muppet Treasure Island or Honey, I Shrunk the Kids?","['Muppet Treasure Island is a 1996 American musical adventure comedy film based on Robert Louis Stevenson\'s ""Treasure Island"".Honey, I Shrunk the Kids is a 1989 American comic science fiction film.']"," ""Honey, I Shrunk the Kids"" was produced first, in 1989, while ""Muppet Treasure Island"" was released in 1996.","Honey, I Shrunk the Kids",1.0,0.4131318759324143,0.47895128281689
What reusable contactless stored value smart card for making electronic payments in online or offline systems in Hong Kong replaced the Common stored value ticket in 1997?,['A common stored value ticket was a plastic magnetically sensitive card used for paying fares on the MTR and KCR railway systems in Hong Kong from 1984 to 1999. The system was replaced by the Octopus card system in 1997 and phased out on 2 January 1999.The Octopus card () is a reusable contactless stored value smart card for making electronic payments in online or offline systems in Hong Kong.'], The Octopus card replaced the common stored value ticket in 1997.,Octopus card,1.0,0.574945756149375,0.9065815562547863
Pal Dukagjiniwas part of a military alliance that was founded by which Albanian nobleman?,"[' Pal and Nicholas were part of the League of LezhÃ«, a military alliance that sought liberation of Albania from the Ottoman Empire, founded by the powerful Skanderbeg.George Castriot (Albanian: ""Gjergj Kastrioti"" , 6 May 1405 â€“ 17 January 1468), known as Skanderbeg (Albanian: ""SkÃ«nderbej or SkÃ«nderbeu"" from Ottoman Turkish: Ø§Ø³Ú©Ù†Ø¯Ø± Ø¨Ú¯â€Ž ""Ä°skender Bey""), was an Albanian nobleman and military commander, who served the Ottoman Empire in 1423â€“43, the Republic of Venice in 1443â€“47, and lastly the Kingdom of Naples until his death.']"," Pal Dukagjini was part of the League of LezhÃ«, which was founded by Skanderbeg (Gjergj Kastrioti).",Skanderbeg,1.0,0.3007820386198948,0.6186091057184119
"MedStar Georgetown University Hospital and Walter Reed Army Medical Center, are both which type of medical facilities?","[""MedStar Georgetown University Hospital is one of the national capital area's oldest academic teaching hospitals.The Walter Reed Army Medical Center (WRAMC) â€” known as Walter Reed General Hospital (WRGH) until 1951 â€” was the U.S. Army's flagship medical center from 1909 to 2011.""]"," Both MedStar Georgetown University Hospital and Walter Reed Army Medical Center are academic teaching hospitals and military medical centers, respectively.",Hospital,1.0,0.8533073769188858,0.7329488975068726
"What is a national park located in Tenerife, Teide National Park or CabaÃ±eros National Park?","['Teide National Park (Spanish: ""Parque nacional del Teide"" , ] ) is a national park located in Tenerife (Canary Islands, Spain).CabaÃ±eros National Park (in Spanish: ""Parque Nacional de CabaÃ±eros"") is a national park in the Montes de Toledo, Spain.']", The national park located in Tenerife is Teide National Park.,Teide National Park,1.0,0.925952559753526,0.6952957082588282
Mixed martial artist JJ Aldrich competes in a division for competitors weighing between 106 and how many pounds?,['JJ Aldrich is an American mixed martial artist who competes in the Strawweight division.The strawweight division in mixed martial arts generally refers to competitors weighing between 106 and 115 lb (48 to 52 kg).']," The question provided does not relate to the context given about weighted-average common shares outstanding. However, based on the information you've shared earlier, JJ Aldrich competes in the Strawweight division (up to 115 lbs or approximately 52.2 kg). Since she is a mixed martial artist, it seems there might be some confusion as her division is not between 106 pounds but closer to 115 pounds.",115,0.5,0.727202650552588,0.35678477073307874
"""Only Love Can Break a Heart"" is performed by a singer-songwriter that died in what year?","['""Only Love Can Break a Heart"" is the title of a popular song from 1962, performed by the American singer-songwriter Gene Pitney.Gene Francis Alan Pitney (February 17, 1940 â€“ April 5, 2006) was an American singer-songwriter, musician, and sound engineer.']","1966 (Gene Pitney passed away in 2006, but the song was released in 1962)",2006,1.0,0.8659616309220567,0.5694984624744114
