question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
What guitarist worked with both Earl Slick and Siouxsie and the Banshees?,"[""['Earl Slick (born Frank Madeloni in Brooklyn, New York, October 1, 1952) is a guitarist best known for his collaborations with David Bowie, John Lennon, Yoko Ono, and Robert Smith. He has also played guitar in the band Siouxsie and the Banshees.']""]",Earl Slick himself played guitar for Siouxsie and the Banshees.,Robert Smith,1,0.809385841,0.545519077
Where did the fictional character portrayed in Ragnarok film first appreared?,"['[\'Thor: Ragnarok is an upcoming American superhero film based on the Marvel Comics character Thor, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. Debuting in the Silver Age of comic books, Hela first appeared in ""Journey into Mystery"" #102 and was adapted from Norse mythology by Stan Lee and Jack Kirby.\']']","The fictional character Hela, featured in Thor: Ragnarok, first appeared in ""Journey into Mystery"" #102.",Journey into Mystery,1,0.180586301,0.849765281
"Where was one of the vocalists in Celtic Woman: Voices of Angels, who is known for her roles playing Sandy in ""Grease"" and Elle in ""Legally Blonde,"" born?","['[\'Celtic Woman: Voices of Angels is the eleventh studio album by the group Celtic Woman. ""Voices of Angels"" features vocalists Susan McFadden, Mairead Carlin, Ã‰abha McMahon, and fiddler Tara McNeill, with former member MÃ©av NÃ\xad Mhaolchatha as a guest.Susan McFadden (born 8 February 1983) is an actress and singer born in Dublin, Ireland. She is best known for playing the roles of Sandy in ""Grease"" at the Piccadilly Theatre and Elle Woods in ""Legally Blonde the Musical"" at the Savoy theatre in London\\\'s West End.\']']","Susan McFadden, a vocalist in Celtic Woman: Voices of Angels, was born in Dublin, Ireland.","Dublin, Ireland",1,0.207868417,0.591623142
Which Shakespearean heroine was played by Bryce Dallas Howard in the 2006 film directed by Kenneth Branagh?,"['[\'As You Like It is a 2006 film written and directed by Kenneth Branagh, and based on the Shakespearean play of the same name. It stars Bryce Dallas Howard as Rosalind, David Oyelowo as Orlando De Boys, Romola Garai as Celia, Adrian Lester as Oliver De Boys, Alfred Molina as Touchstone, Kevin Kline as Jaques, Janet McTeer as Audrey, and Brian Blessed as Duke Frederick and his brother Duke Senior.Rosalind is the heroine and protagonist of the play ""As You Like It"" (1600) by William Shakespeare.\']']","Bryce Dallas Howard played Rosalind, the heroine of ""As You Like It,"" in the 2006 film directed by Kenneth Branagh.",Rosalind,1,0.564080278,0.617495659
"The band who released ""Take It All Back"" also released what EP themed around worship?","['[\'""Take It All Back"" is a song written and recorded by American folk band Judah & the Lion, released as a single from their second studio album ""Folk Hop N\\\' Roll"". Their debut EP First Fruits was themed around worship.\']']","The band Judah & the Lion released an EP themed around worship titled ""First Fruits"".",First Fruits,1,0.337860081,0.483750006
What castle owned by Sir Ernest Wills has been a base for Menzies Clan Chief David Steuart Menzies?,"[""[' His son, David Steuart Menzies of Menzies is the present Chief. Meggernie Castle in Glen Lyon, Perthshire was the Seat of the Culdares lineMeggernie Castle is a castle in the heart of Perth and Kinross, in central Scotland. From the 1920s until the 1950s, the castle was owned by Sir Ernest Wills, 3rd Baronet.']""]","Meggernie Castle, previously owned by Sir Ernest Wills, is now the seat of the Menzies Clan Chief, David Steuart Menzies.",Meggernie Castle,1,0.50680755,0.653437548
Half magic is written by which american actress who also starred in the television series Twin Peaks?,"['[\'Half Magic is an upcoming American comedy film written and directed by Heather Graham.Heather Joan Graham (born January 29, 1970) is an American actress. She then played supporting roles in films such as ""Shout"" (1991), ""Diggstown ""(1992), ""Six Degrees of Separation"" (1993), ""Swingers"" (1996) and on the television series ""Twin Peaks"" (1991) and its prequel film """" (1992), before gaining critical praise in Paul Thomas Anderson\\\'s ""Boogie Nights"" (1997) as porn starlet Brandy / Rollergirl.\']']","Heather Graham, the American actress known for her role in 'Twin Peaks', wrote and directed 'Half Magic'.",Heather Graham,1,0.664304187,0.522592383
When was the 2016 head coach of the New York Giants born?,"['[\'The 2016 season was the New York Giants\\\' 92nd season in the National Football League, their seventh playing their home games at MetLife Stadium and the first under head coach Ben McAdoo.Benjamin Lee ""Ben"" McAdoo (born July 9, 1977) is an American football coach who is the head coach of the New York Giants of the National Football League (NFL).\']']","Benjamin McAdoo, the 2016 head coach of the New York Giants, was born on July 9, 1977.","July 9, 1977",1,0.451265695,0.838287337
"The season in which ""The Death Camp of Tolerance"" was an episode in began airing on what date?","['[\'""The Death Camp of Tolerance"" is the fourteenth episode of the sixth season of the American animated television series ""South Park"", and the 93rd overall episode of the series.Season six of ""South Park"", an American animated television series created by Trey Parker and Matt Stone, began airing on March 6, 2002.\']']","Season six of South Park began airing on March 6, 2002.","March 6, 2002",1,0.354972216,0.624429675
"Which snooker player made the final of the 2017 China Championship and the nickname ""The Magician""?","['[\' The following year, he became the first player from mainland Europe to win a ranking event, defeating Shaun Murphy in the final of the 2017 China Championship. Nicknamed ""The Magician"", Murphy is noted for his straight cue action and his long potting.\']']","Shaun Murphy, known as ""The Magician"", reached the final of the 2017 China Championship.",Shaun Murphy,1,0.635147227,0.652957772
William Sadler had a role in the sci-fi comedy film by which director?,"['[\' His television and motion picture roles have included Lewis Burwell ""Chesty"" Puller in ""The Pacific"", in """", Sheriff Jim Valenti in ""Roswell"", convict Heywood in ""The Shawshank Redemption"", Senator Vernon Trent in ""Hard To Kill"", and the Grim Reaper in ""Bill & Ted\\\'s Bogus Journey"", a role for which he won the Saturn Award for Best Supporting Actor, and his role as Colonel Stuart opposite Bruce Willis in ""Die Hard 2"".Bill & Ted\\\'s Bogus Journey is a 1991 American science fiction comedy film, and the directing debut of Pete Hewitt.\']']",William Sadler had a role in the sci-fi comedy film directed by Pete Hewitt (Bill & Ted's Bogus Journey).,Pete Hewitt,1,0.929680981,
In what year was a constituency created by a British Conservative party representative?,"['[\'Chipping Barnet is a constituency created in 1974 represented in the House of Commons of the UK Parliament since 2005 by Theresa Villiers of the Conservative Party.Theresa Anne Villiers (pronounced ""Villers""; born 5 March 1968 in London) is a British Conservative Party politician.\']']",1974 was the year a constituency was created by a British Conservative Party representative (Chipping Barnet).,1974,0.5,0.994032349,0.466321722
"""A Wild Pear"" features an interview by which Canadian interviewer and musician born on July 5, 1968?","[""[' It was released on June 23, 2009, and features one original song and one cover by The Evaporators on side 1 and two covers by Andrew W.K. and an interview by Nardwuar the Human Serviette (lead singer and keyboardist of The Evaporators) with Andrew W.K. on side 2.John Ruskin (born July 5, 1968), better known as Nardwuar the Human Serviette, is a Canadian interviewer and musician from Vancouver, British Columbia, Canada.']""]","The interview in ""A Wild Pear"" is by Nardwuar the Human Serviette.",Nardwuar the Human Serviette,1,0.741514861,0.918754288
"What country does Hezhou and Dongning, Heilongjiang share?","['[""Hezhou (è´ºå·ž ) is a prefecture-level city in the northeast of the Guangxi Zhuang Autonomous Region, People\'s Republic of China.Dongning () is a county-level city of southeastern Heilongjiang province, China.""]']","Both Hezhou (Guangxi Zhuang Autonomous Region) and Dongning, Heilongjiang are located in the People's Republic of China.","southeastern Heilongjiang province, China.",0.5,0.889309614,0.677341713
Which of Lodoicea and Privet. has more species?,"['[\'Lodoicea, commonly known as the sea coconut, coco de mer, or double coconut, is a monotypic genus in the palm family. The sole species, Lodoicea maldivica, is endemic to the islands of Praslin and Curieuse in the Seychelles.A privet is a flowering plant in the genus Ligustrum. The genus contains about 50 species of erect, deciduous or evergreen shrubs, sometimes forming small or medium-sized trees, native to Europe, north Africa, Asia, many introduced and naturalised in Australasia, where only one species extends as a native into Queensland. ""Privet"" was originally the name for the European semi-evergreen shrub ""Ligustrum vulgare"", and later also for the more reliably evergreen ""Ligustrum ovalifolium"" used extensively for privacy hedging, though now the name is applied to all members of the genus.\']']",Privet has more species than Lodoicea.,Privet,1,0.925393977,0.420330098
"What was Rihanna's second single from her 2006 album ""A Girl Like Me,"" written by Ne-Yo?","['[\' For the production of the album, Rihanna worked with Evan Rogers, Carl Sturken, StarGate, J. R. Rotem and label-mate Ne-Yo, who wrote the album\\\'s second single.""Unfaithful"" is a song by Barbadian singer Rihanna from her second studio album ""A Girl like Me"" (2006). It was written by Shaffer ""Ne-Yo"" Smith with the song\\\'s producers StarGate.\']']","The second single from Rihanna's 2006 album ""A Girl Like Me"" was ""Unfaithful,"" written by Ne-Yo.",Unfaithful,1,0.917192446,0.85813206
This man finished third in the 1951 Pau Grand Prix and also was the Italian champion in what years?,"[""[' Louis Rosier finished second and Giuseppe Farina third. He was also the Italian Champion in 1937, 1938 and 1939.']""]","Louis Rosier was the Italian Champion in 1937, 1938, and 1939.","1937, 1938 and 1939",1,0.558521621,0.51627454
"Which Hungarian racing driver, born in 1978, is competing in an international Touring Car championship?","[""['IstvÃ¡n Bertold Bernula (born 18 June 1978) is a Hungarian racing driver currently competing in the TCR International Series and ADAC TCR Germany Touring Car Championship.The TCR International Series is an international Touring Car championship.']""]","IstvÃ¡n Bertold Bernula, born in 1978, is competing in the TCR International Series, an international Touring Car championship.",IstvÃ¡n Bertold Bernula,1,0.201481208,0.655509509
