Unnamed: 0,id,contexts,question,ground_truth,label,source_ds,answer
8169,halueval-4269,"[' The first episodes were produced as stand-alone short films for Nickelodeon; but after the series was nominated for a CableACE Award, more segments were produced for KaBlam! is an American sketch comedy television series that ran on Nickelodeon from 1996 to 2000.']",Which channel network did the animation shows The Off-Beats and KaBlam! air on?,Nickelodeon,PASS,halueval,KaBlam! and The Off-Beats aired on Nickelodeon.
8171,halueval-4271,"['Hopscotch is an ecommerce company founded in 2011 by Rahul Anand (alum of Harvard Business School and the University of Michigan) where it is headquartered in Mumbai, India. Founder Rahul Anand previously worked at Diapers.com, one of the largest baby ecommerce sites in the U.S.Diapers.com, founded in 2005 by Marc Lore and Vinit Bharara in Montclair, New Jersey, was an online specialty retailer for baby products.']",Where is the headquarters of an ecommerce company founded by someone who worked at an online specialty retailer for baby products?,"Mumbai, India",PASS,halueval,"The headquarters of Hopscotch, an ecommerce company founded by someone who worked at Diapers.com (an online specialty retailer for baby products), is located in Mumbai, India."
8174,halueval-4274,"['The Obie awardâ€“winning score for Juan DariÃ©n: A Carnival Mass was first composed by Elliot Goldenthal circa 1988 when the musical first opened off-Broadway in a small former church and was subsequently reworked and refined for the on-Broadway release of the show in 1996.Elliot Goldenthal (born May 2, 1954) is an American composer of film scores and contemporary classical music. He is also a film-music composer, and won the Academy Award for Best Original Score in 2002 for his score to the motion picture ""Frida"", directed by his long-time partner Julie Taymor.']","For which motion picture did this American composer of film scores and contemporary classical music, who composed Juan DariÃ©n: A Carnival Mass, win the Academy Award?",Frida,PASS,halueval,"Elliot Goldenthal won an Academy Award for Best Original Score for the motion picture ""Frida""."
8175,halueval-4275,"[""Capitol Technology University (formerly Capitol College) is a private, nonprofit, nonsectarian, regionally-accredited university northeast of Washington, DC.Columbia University (Columbia; officially Columbia University in the City of New York), established in 1754, is a private Ivy League research university in Upper Manhattan, New York City, often cited as one of the world's most prestigious universities.""]","Which university, Capitol Technology University or Columbia University, is a private Ivy League research university in Upper Manhattan, New York City?",Columbia University,PASS,halueval,"Columbia University is the private Ivy League research university in Upper Manhattan, New York City."
8177,halueval-4277,"['Francis Fredrick von Taschlein (February 19, 1913 â€“ May 5, 1972), better known by his stage name Frank Tashlin, was an American animator, screenwriter, and film director.Craig Serling is an American film director, film producer, screenwriter, and television editor known for multiple Primetime Emmy nominations for \'Outstanding Picture Editing for Non-Fiction Programming\' and for his 2006 directorial debut feature film ""Jam"".']","Which film director, Frank Tashlin or Craig Serling, was also an animator?",Frank Tashlin,PASS,halueval,Frank Tashlin was an animator.
8178,halueval-4278,"['Richard Miniter (born 1967) is an investigative journalist and author whose articles have appeared in ""The New York Times"", ""The Washington Times"", ""The Washington Post"", ""The Wall Street Journal"", ""The Atlantic Monthly"", ""Newsweek"", ""The New Republic"", ""National Review"", PJ Media, and ""Readerâ€™s Digest"".The New Republic is a liberal American magazine of commentary on politics and the arts published since 1914, with influence on American political and cultural thinking. In 2014, two years after Chris Hughes purchased the magazine, he ousted its editor and attempted to remake its format and operations, provoking the resignation of the majority of its editors and writers.']",Richard Miniter is an investigative journalist who wrote for a liberal American magazine which was owned by who in 2014?,Chris Hughes,PASS,halueval,Chris Hughes owned The New Republic in 2014.
8180,halueval-4280,"[' In 2005, Hot Tub was voted â€œBest Variety Showâ€ by Time-Out New Yorkâ€™s reader poll and has quickly become one of L.A.â€™s most popular live comedy events.Kristen Joy Schaal ( ; born January 24, 1978) is an American comedian, actress, voice artist and writer.']","What year did a show Kristen Schaal star in be voted for :Best variety Show""?",2005,PASS,halueval,"The ""Hot Tub"" variety show was voted ""Best Variety Show"" in 2005."
8184,halueval-4284,"['Sharleen Eugene Spiteri (born 7 November 1967) is a Scottish recording artist and songwriter from Finnieston, Glasgow, Scotland, and the lead singer of the rock band Texas.Cho Kyu-hyun (born February 3, 1988), better known mononymously as Kyuhyun, is a South Korean singer and musical theatre actor.']",Are Sharleen Spiteri and Cho Kyuhyun from the same country?,no,PASS,halueval,"No, Sharleen Spiteri is from Scotland and Cho Kyuhyun is from South Korea."
8185,halueval-4285,"['Toshiko Koshijima (ã“ã—ã˜ã¾ ã¨ã—ã“ , Koshijima Toshiko , born March 3, 1980 in Kanazawa, Ishikawa) is a Japanese singer.Frank Anthony Iero, Jr. (born October 31, 1981) is an American musician who was the rhythm guitarist and backup vocalist of the rock band My Chemical Romance and post-hardcore band Leathermouth. He has a solo punk rock project titled Frank Iero and the Patience.']",Which musician has a solo punk rock project: Toshiko Koshijima or Frank Iero?,"Frank Anthony Iero, Jr.",PASS,halueval,Frank Iero has a solo punk rock project.
8186,halueval-4286,"[' The Spartakiads took place at the Strahov Stadium, the largest stadium ever built and the venue of the last pre-war Sokol gathering.The Great Strahov Stadium (Czech: VelkÃ½ strahovskÃ½ stadion ) is a stadium in the Strahov district of Prague, Czech Republic.']",In which district of Prague did the Spartakiad take place?,Strahov,PASS,halueval,The Spartakiad took place in the Strahov district of Prague.
8187,halueval-4287,"[' This song has been sung by various singers in later years, such as Sally Yeh, Anita Mui, Tsai Chin and Francis Yip. She remained an idol throughout most of her career, and was generally regarded as a Cantopop diva.']","Buliao qing has been sung by various singers such as one who was born 10 October 1963, she was regarded as what?",Cantopop diva,PASS,halueval,"Buliao Qing's singer, born on 10th October 1963, was generally regarded as a Cantopop diva."
8188,halueval-4288,"['Phyllocnistis liriodendronella is a moth of the Gracillariidae family, known from the United States (New York, New Jersey, Maryland, Pennsylvania, Kentucky). The hostplants for the species include ""Liriodendron tulipifera"", ""Magnolia glauca"", ""Magnolia grandiflora"", and ""Magnolia virginiana"".Magnolia grandiflora, commonly known as the southern magnolia or bull bay, is a tree of the family Magnoliaceae native to the southeastern United States, from coastal North Carolina to central Florida, and west to East Texas and Oklahoma.']",What is the common name for the hostplant of Phyllocnistis Iiriodendronella that is a tree of the family Magnoliaceae?,southern magnolia or bull bay,PASS,halueval,"The common name for the Magnolia grandiflora, which is a hostplant of Phyllocnistis liriodendronella, is the southern magnolia or bull bay."
8189,halueval-4289,"['Robbinson Lantz Crosby (August 4, 1959 â€“ June 6, 2002) was an American guitarist who was a member of glam metal band Ratt, earning several platinum albums in the US in the 1980s.Ratt is an American heavy metal band that had significant commercial success in the 1980s, with their albums having been certified as gold, platinum, and multi-platinum by the RIAA. Along with groups such as friendly rivals MÃ¶tley CrÃ¼e, Ratt has been recognized as instrumental in the formation of the early 1980s Los Angeles glam metal scene, also known as ""hair metal"" or ""pop metal"".']",Which band was a friendly rival to the band featuring Robbin Crosby?,MÃ¶tley CrÃ¼e,PASS,halueval,"MÃ¶tley CrÃ¼e was a friendly rival to Ratt, the band featuring Robbinson Lantz Crosby."
8191,halueval-4291,"['Morgan Freeman (born June 1, 1937) is an American actor, producer and narrator. He has also won a Golden Globe Award and a Screen Actors Guild Award.Alejandro Springall is a Mexican film director and producer.']","Which man, Morgan Freeman or Alejandro Springall, has won a Golden Globe Award and a Screen Actors Guild Award?",Morgan Freeman,PASS,halueval,Morgan Freeman has won a Golden Globe Award and a Screen Actors Guild Award.
8192,halueval-4292,"[' ""Mmm Papi"" is noted for having a Latin pop influence, similar to Madonna\'s ""La Isla Bonita"" (1987).""La Isla Bonita"" (English: The Beautiful Island ) is a song by American singer Madonna from her third studio album ""True Blue"" (1986). She and Patrick Leonard co-wrote and co-produced the song, and Bruce Gaitsch provided additional songwriting.']","Mmm Papi has a Latin pop influence, similar to what song by Madonna that was co-written and co-produced by her and Patrick Leonard?",La Isla Bonita,PASS,halueval,"The song ""Mmm Papi"" has a Latin pop influence similar to Madonna's ""La Isla Bonita."""
