question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
Which city on the banks of the Rhine is home to a museum of contemporary history with around one million visitors every year?,"['Haus der Geschichte (officially ""Haus der Geschichte der Bundesrepublik Deutschland"", i. e. ""House of the History of the Federal Republic of Germany"") is a museum of contemporary history in Bonn, Germany. With around one million visitors every year, it is one of the most popular German museums.The Federal City of Bonn (] ) is a city on the banks of the Rhine in the German state of North Rhine-Westphalia, with a population of over 300,000.']", Bonn,Bonn,1,0.348027224,1
C. Scott Vanderhoef was the running mate of the minority leader who is now part of which New York district?,"["" He was the running mate of former State Assembly Minority Leader John Faso.John James Faso Jr. (born August 25, 1952) is an American politician and the U.S. Representative for New York 's 19 congressional district since January 3, 2017.""]",19th New York district,19 congressional district,0,0.438458322,0.646299084
What type of cyclists were teammates of a former professional cyclist born in 1974 who is currently an environmental consultant?,"["" The team was in 2009 not an UCI Women's Teams anymore and consisted of a mix of mountain bikers and road racers (mainly men): Rob Hayles, Ed Clancy, Ian Wilkinson, Andy Tennant, Mark McNally, Rob Partridge, Seb Batchelor, David Fletcher, Annie Last, Sharon Laws, Ian Bibby.Sharon Laws (born 7 July 1974) is a British former professional cyclist, who currently works as an environmental consultant.""]", Road racers and mountain bikers (mainly men),mountain bikers and road racers,0,0.534988155,0.824770243
How many students are in the school in which Henry Alex Rubin studied film?  ,"['Henry Alex Rubin studied film at Phillips Academy, Andover and Columbia University.Phillips Academy Andover (also known as Phillips Academy, Andover, or PA) is a co-educational university-preparatory school for boarding and day students in grades 9â€“12, along with a post-graduate (PG) year. Phillips Academy has 1,150 students, and is a selective school, accepting 13% of applicants.']","1,150 students","1,150",1,0.404210561,0.652398756
"Carol M. Bundy (August 26, 1942 â€“ December 9, 2003) was an American serial killer, Bundy and Clark became known as ""The Sunset Strip Killers"", Clark was accused and subsequently convicted of a series of killings in which city?","[' Bundy and Doug Clark became known as ""The Sunset Strip Killers"" after being convicted of a series of murders in Los Angeles during the late spring and early summer of 1980. They were accused and subsequently convicted of a series of killings in Los Angeles.']", Los Angeles,Los Angeles,0.333333333,0.550625514,1
"Who is the boy in Gary Paulsen's series which includes the first book ""Hatchet""?","[' It is the fifth and final book in the award-winning ""Hatchet"" series, which deals with Brian Robeson, a boy who learns wilderness survival when he is stranded after a plane wreck. It is the first novel of five in the ""Hatchet"" series.']"," Brian Robeson is the boy in Gary Paulsen's ""Hatchet"" series.",Brian Robeson,1,0.932901392,0.538689867
What film released by CJ Entertainment in 2012 featured the first Asian model to walk Dior Homme's show?,"[' In 2008, he was the first Asian model to walk Dior Homme\'s show. As an actor, Kim has starred in the films ""Runway Cop"" (2012) and ""Hot Young Bloods"" (2014), as well as the television dramas ""Pinocchio"" (2014), ""D-Day"" (2015), ""Sweet Stranger and Me"" (2016) and Lookout (2017). It was released on May 30, 2012 by CJ Entertainment and ran for 110 minutes.']"," ""Runway Cop""",Runway Cop,1,0.380136012,0.98869161
"What is the place with a total of 643135 sqft and 70 in-line stores, that is now the last of it's kind after the largest enclosed shopping center in Huntsville closed in early 2017?","[""Parkway Place is an upscale shopping mall in Huntsville, Alabama that opened on October 16, 2002. With a total of 643135 sqft and 70 in-line stores, Parkway Place is anchored by Dillard's and Belk. The mall is now the only indoor shopping mall in Huntsville after Madison Square Mall closed in early 2017.Madison Square Mall was the largest enclosed shopping center in Huntsville, Alabama encompassing over 929993 sqft . It was also the oldest extant enclosed shopping mall (after The Heart of Huntsville Mall closed) in the city until its closure in 2017.""]", Parkway Place is the only remaining indoor shopping mall in Huntsville.,shopping mall,1,0.711164819,0.715647079
"Which small village in the North Kesteven district of Lincolnshire, England that has a monastery called Haverholme Priory?","['Haverholme Priory was a monastery in Lincolnshire, England.Anwick is a small village and civil parish in the North Kesteven district of Lincolnshire, England.']", Anwick,Anwick,1,0.238379255,1
"The actress married to Roger Davis who was offered the role of Victoria Winters is best known for her role as what character in ""Charlie's Angels""?","[' Jaclyn Smith, who was married to ""Dark Shadows"" actor Roger Davis at the time, was offered the role when Moltke left the show, but she declined.Jaclyn Ellen Smith (born October 26, 1945) is an American actress and businesswoman. She is known for her role as Kelly Garrett in the television series ""Charlie\'s Angels"" (1976â€“81), and was the only original female lead to remain with the series for its complete run.']", Kelly Garrett,Kelly Garrett,1,0.541516943,0.5
"What music entity was voted highest on the charts, M. Shadows or Fun?","['Matthew Charles Sanders (born July 31, 1981), better known as M. Shadows, is an American singer, songwriter, and musician. is an American pop rock band based in New York City.']", Fun was voted higher on the charts.,M. Shadows,0,0.726238708,0.31948136
"Which award did this fine dining restaurant, located in a town of a population of 6,025 as of 2010, win in 1992?","['The 1686 House is a fine dining restaurant in Kingston, New Hampshire, USA, that is best known for its extensive wine list and colonial decor. In 1992, it won one of the six 1992 Grand Awards for Outstanding Restaurant Wine Lists given by ""Wine Spectator"". The population at the 2010 census was 6,025.']","1992 Grand Award for Outstanding Restaurant Wine Lists by ""Wine Spectator""",Grand Awards,1,0.429829768,0.483258329
"The Valigeria Franzi was an Italian manufacturer of leather bags and luggage founded in Milan in 1864 by Rocco Franzi, Guccio Gucci worked for the company until he set up Gucci in what year, an Italian luxury brand of fashion and leather goods, part of the Gucci Group, which is owned by the French holding company Kering?",[' Guccio Gucci worked for the company until he set up Gucci in 1921. Gucci was founded by Guccio Gucci in Florence in 1921.'],Nan,1921,0.4,0.55602197,0.475489867
How many novels has the author of the novel Child of God written?,"['Child of God is a 2013 American crime drama film co-written and directed by James Franco, and starring Scott Haze, based on the novel of the same name by Cormac McCarthy.Cormac McCarthy (born Charles McCarthy; July 20, 1933) is an American novelist, playwright, and screenwriter. He has written ten novels, spanning the Southern Gothic, Western, and post-apocalyptic genres.']", Ten novels,He has written ten novels,1,0.49808856,0.939547594
Oxford is the 52nd largest city where?,"['Donnington Bridge Road is a road in south Oxford, England, in the estate of Donnington. With an estimated 2015 population of 168,270, it is the 52nd largest city in the United Kingdom, and one of the fastest growing and most ethnically diverse.']", In the United Kingdom,United Kingdom,1,0.327966462,0.946018062
"Who was born first, Stiv Bators, or Suggs? ","['Stiv Bators (born Steven John Bator; October 22, 1949 â€“ June 4, 1990) was an American punk rock vocalist and guitarist from Girard, Ohio.Graham McPherson (born 13 January 1961), known by the stage name Suggs, is an English singer-songwriter, musician, radio personality and actor.']"," Stiv Bators (October 22, 1949) was born before Suggs (January 13, 1961).",Stiv Bators,1,0.939199402,0.757718101
"A stressed member engine, is a vehicle engine used as an active structural element of the chassis to transmit forces and torques, rather than being passively contained by the chassis with anti-vibration mounts, Automotive engineers use the method for what particular purpose in vehicles, Automobile Engineering is a branch study of engineering which teaches manufacturing, designing, mechanical mechanisms as well operations of automobiles?","['A stressed member engine is a vehicle engine used as an active structural element of the chassis to transmit forces and torques, rather than being passively contained by the chassis with anti-vibration mounts. Automotive engineers use the method for weight reduction and mass centralization in vehicles. Applications are found in several vehicles where mass reduction is critical for performance reasons, usually after several iterations of conventional frame/chassis designs have been employed.Automobile Engineering is a branch study of engineering which teaches manufacturing, designing, mechanical mechanisms as well operations of automobiles.']","1. A stressed member engine is used for weight reduction and mass centralization in vehicles.
   2. Automobile Engineering is a branch of engineering that teaches manufacturing, designing, mechanical mechanisms, and operations of automobiles.",weight reduction and mass centralization,1,0.748301963,0.623850407
"Gangwon State University, is a public college in Gangneung City, Gangwon Province, is which sovereign state in East Asia, constituting the southern part of the Korean Peninsula?","['Gangwon State University (Hangul: ê°•ì›\x90ë\x8f„ë¦½ëŒ€í•™ ) is a public college in Gangneung City, Gangwon Province, South Korea.South Korea, officially the Republic of Korea (abbreviated ROK), is a sovereign state in East Asia, constituting the southern part of the Korean Peninsula.']", South Korea,Republic of Korea,1,0.870170645,0.758226984
"Which hospital can house more patients,  St. Elizabeths Hospital or the Psychiatric Institute of Washington?","['The Psychiatric Institute of Washington (PIW) is an acute (104 bed) psychiatric hospital in Washington, D.C. Opened in 1967, PIW is a short-term, private hospital.St. Elizabeths Hospital opened in 1855 as the first federally operated psychiatric hospital in the United States. Housing over 8,000 patients at its peak in the 1950s, the hospital at one point had a fully functioning medical-surgical unit, a school of nursing, and accredited internships and psychiatric residencies.']", St. Elizabeths Hospital can house more patients than the Psychiatric Institute of Washington.,St. Elizabeths Hospital,1,0.732660563,0.478670695
"What British science fiction television series had it's episode entitled ""Smile"" written by the winner of the 2012 Guardian Prize for ""The Unforgotten Coat""?","['""Smile"" is the second episode of the tenth series of the British science fiction television series ""Doctor Who"". It is written by Frank Cottrell-Boyce and was broadcast on 22 April 2017 on BBC One.Cottrell-Boyce has won two major British awards for children\'s books, the 2004 Carnegie Medal for ""Millions"", which originated as a film script, and the 2012 Guardian Prize for ""The Unforgotten Coat"", which was commissioned by a charity.']", Doctor Who,Doctor Who,1,0.497950289,0.55
