Unnamed: 0,id,contexts,question,ground_truth,label,source_ds,answer,retrieved_documents
4953,halueval-1053,"Tadesse Meskela is the General Manager of the Oromia Coffee Farmers Cooperative Union of Ethiopia and was featured in the documentary ""Black Gold"".Black Gold is a 2006 feature-length documentary film.",Tadesse Meskela is the General Manager of the Oromia Coffee Farmers Cooperative Union an was featured in a documentary film released in what year?,2006,PASS,halueval,2006,"[{'content': 'Tadesse Meskela is the General Manager of the Oromia Coffee Farmers Cooperative Union of Ethiopia and was featured in the documentary ""Black Gold"".Black Gold is a 2006 feature-length documentary film.', 'score': 4.18359375, 'rank': 1, 'document_id': 'd3c6b1fe-a8ef-4a12-9912-a41a02905bb4', 'passage_id': 0}]"
4955,halueval-1055," He played on loan at Charlton Athletic, then in 2006 joined West Ham United, for whom he played over 100 games before he was released at the end of the 2010â€“11 season. The club re-located to the London Stadium in 2016.",In which year did the team that Jonathan Spector joined in 2006 move to its new home ?,2016,PASS,halueval,2016,"[{'content': 'He played on loan at Charlton Athletic, then in 2006 joined West Ham United, for whom he played over 100 games before he was released at the end of the 2010â€“11 season. The club re-located to the London Stadium in 2016.', 'score': 6.22265625, 'rank': 1, 'document_id': 'c9a1bd5d-2271-456b-ac72-07260f4b9b67', 'passage_id': 0}]"
4956,halueval-1056," He made appearances for several clubs in Italy in both Serie A and Serie B and also appeared for English clubs Grimsby Town and Crystal Palace.Grimsby Town Football Club is a professional football club based in the town of Cleethorpes, Lincolnshire, England, that competes in League Two, the fourth-highest division overall in the English football league system.","Ivano Bonetti (born 1 August 1964 in Brescia) is an Italian football manager and former midfielder, he appeared for the English club, Grimsby Town Football Club is a professional football club based in the town of Cleethorpes, Lincolnshire, England, that competes in what?",League Two,PASS,halueval, League Two,"[{'content': 'He made appearances for several clubs in Italy in both Serie A and Serie B and also appeared for English clubs Grimsby Town and Crystal Palace.Grimsby Town Football Club is a professional football club based in the town of Cleethorpes, Lincolnshire, England, that competes in League Two, the fourth-highest division overall in the English football league system.', 'score': 4.90625, 'rank': 1, 'document_id': '13b8c233-8756-470c-94dc-5f584de858a0', 'passage_id': 0}]"
4957,halueval-1057," The label currently includes Raz Simone, Tee Grizzley, Fetty Wap, Young Thug, Shy Glizzy, Rejjie Snow, Alex Winston, Migos, Conrad Sewell, Highly Suspect, Cobi, Meg Mac, Dae Dae, Coheed and Cambria, ASTR, Tate Kobang, Mainland, Maggie Lindemann, Famous Dex, Cheat Codes, The Hunna, Bailey Bryan, Demo Taped, Creek Boyz, and OMB Peezy. He rose to prominence after his debut single ""Trap Queen"", reached number two on the U.S. ""Billboard"" Hot 100 chart in May 2015.","Which person included in the label 300 Entertainment has a debut single ""Trap Queen?""",Fetty Wap,PASS,halueval, Tee Grizzley,"[{'content': 'The label currently includes Raz Simone, Tee Grizzley, Fetty Wap, Young Thug, Shy Glizzy, Rejjie Snow, Alex Winston, Migos, Conrad Sewell, Highly Suspect, Cobi, Meg Mac, Dae Dae, Coheed and Cambria, ASTR, Tate Kobang, Mainland, Maggie Lindemann, Famous Dex, Cheat Codes, The Hunna, Bailey Bryan, Demo Taped, Creek Boyz, and OMB Peezy. He rose to prominence after his debut single ""Trap Queen"", reached number two on the U.S. ""Billboard"" Hot 100 chart in May 2015.', 'score': 3.728515625, 'rank': 1, 'document_id': '97176f7b-be55-4aa4-9603-6e7c01643809', 'passage_id': 0}]"
4959,halueval-1059,"Krantiveer(English:""Brave Revolutionary"") is a 1994 Indian Hindi-language action crime film directed by Mehul Kumar. The film stars Nana Patekar, Dimple Kapadia, Atul Agnihotri, Mamta Kulkarni, Danny Denzongpa and Paresh Rawal in lead roles.""Nana"" Patekar, born 1 January 1951) is an Indian actor, writer and filmmaker, mainly working in Hindi and Marathi films.","What star of the 1994 film Krantiveer was born January 1, 1951?",Nana Patekar,PASS,halueval, Nana Patekar,"[{'content': 'Krantiveer(English:""Brave Revolutionary"") is a 1994 Indian Hindi-language action crime film directed by Mehul Kumar. The film stars Nana Patekar, Dimple Kapadia, Atul Agnihotri, Mamta Kulkarni, Danny Denzongpa and Paresh Rawal in lead roles.""Nana"" Patekar, born 1 January 1951) is an Indian actor, writer and filmmaker, mainly working in Hindi and Marathi films.', 'score': 5.02734375, 'rank': 1, 'document_id': '2f443984-46f3-41f1-8526-951beb0310ff', 'passage_id': 0}]"
4961,halueval-1061,"Federalist No. 7 is an essay by Alexander Hamilton, the seventh of ""The Federalist Papers"".Alexander Hamilton (January 11, 1755 or 1757July 12, 1804) was an American statesman and one of the Founding Fathers of the United States.",Federalist No. 7 was written by which of the Founding Fathers?,Alexander Hamilton,PASS,halueval, Alexander Hamilton,"[{'content': 'Federalist No. 7 is an essay by Alexander Hamilton, the seventh of ""The Federalist Papers"".Alexander Hamilton (January 11, 1755 or 1757July 12, 1804) was an American statesman and one of the Founding Fathers of the United States.', 'score': 5.82421875, 'rank': 1, 'document_id': '5379e040-a9aa-4a17-aee4-0c644a60a81d', 'passage_id': 0}]"
4962,halueval-1062,"Sugar is the second studio album by German DJ and record producer Robin Schulz, it was released on 25 September 2015. The album includes the singles ""Headlights"", ""Sugar"", ""Show Me Love"", and ""Heatwave"".""Sugar"" is a song by German DJ and record producer Robin Schulz. The song was released in Germany on 17 July 2015, and samples Baby Bash's 2003 single ""Suga Suga"".","Which song is sampled in ""Sugar"", a song from the 2015 album of the same name by Robin Schulz?",Suga Suga,PASS,halueval," ""Suga Suga"" by Baby Bash","[{'content': 'Sugar is the second studio album by German DJ and record producer Robin Schulz, it was released on 25 September 2015. The album includes the singles ""Headlights"", ""Sugar"", ""Show Me Love"", and ""Heatwave"".""Sugar"" is a song by German DJ and record producer Robin Schulz. The song was released in Germany on 17 July 2015, and samples Baby Bash\'s 2003 single ""Suga Suga"".', 'score': 5.06640625, 'rank': 1, 'document_id': '3f8b5ec9-d266-4073-a49f-9ed670e8dc86', 'passage_id': 0}]"
4964,halueval-1064,"Janet Shamlian (born May 14, 1962) is a correspondent for ""NBC News"" and reports for ""The Today Show"", ""NBC Nightly News"" and MSNBC.Mia Abagale Tallarico (born December 22, 1978), better known as Mia Tyler, is an American actress, model and fashion designer.","Which is a correspondent for NBC, Janet Shamlian or Mia Tyler?",Janet Shamlian,PASS,halueval, Janet Shamlian,"[{'content': 'Janet Shamlian (born May 14, 1962) is a correspondent for ""NBC News"" and reports for ""The Today Show"", ""NBC Nightly News"" and MSNBC.Mia Abagale Tallarico (born December 22, 1978), better known as Mia Tyler, is an American actress, model and fashion designer.', 'score': 4.7109375, 'rank': 1, 'document_id': 'b1040a89-8c79-4c56-a1dd-29fbd1d4f80f', 'passage_id': 0}]"
4965,halueval-1065,"Rohan Bopanna (born 4 March 1980) is an Indian professional tennis player.Sherwood Stewart (born June 6, 1946, in Goose Creek, Texas, United States) played amateur and professional tennis in the 1970s and 1980s.","Who is older, Rohan Bopanna or Sherwood Stewart?",Sherwood Stewart,PASS,halueval, Sherwood Stewart is older.,"[{'content': 'Rohan Bopanna (born 4 March 1980) is an Indian professional tennis player.Sherwood Stewart (born June 6, 1946, in Goose Creek, Texas, United States) played amateur and professional tennis in the 1970s and 1980s.', 'score': 3.013671875, 'rank': 1, 'document_id': '24699f81-ffb7-4793-9a24-ac5b4795ef21', 'passage_id': 0}]"
4968,halueval-1068," Some episodes are loosely based on Guy de Maupassant's 1884 short story ""Le Lit 29"" and on William Shakespeare's play ""Julius Caesar"".The Tragedy of Julius Caesar is a tragedy by William Shakespeare, believed to have been written in 1599. It is one of several plays written by Shakespeare based on true events from Roman history, which also include ""Coriolanus"" and ""Antony and Cleopatra"".",What William Shakespeare play was written in 1599 and based on true events in Roman history?,Julius Caesar,PASS,halueval, The Tragedy of Julius Caesar,"[{'content': 'Some episodes are loosely based on Guy de Maupassant\'s 1884 short story ""Le Lit 29"" and on William Shakespeare\'s play ""Julius Caesar"".The Tragedy of Julius Caesar is a tragedy by William Shakespeare, believed to have been written in 1599. It is one of several plays written by Shakespeare based on true events from Roman history, which also include ""Coriolanus"" and ""Antony and Cleopatra"".', 'score': 2.921875, 'rank': 1, 'document_id': '15d2443f-35ce-422c-9197-f3fb65245cf1', 'passage_id': 0}]"
4971,halueval-1071," He served as the mayor of San Antonio, Texas, from 1981 to 1989, the second Latino mayor of a major American city and the city's first since 1842 (when Juan SeguÃ­n was forced out of office).Juan Nepomuceno SeguÃ­n (October 27, 1806 â€“ August 27, 1890) was a political and military figure of the Texas Revolution helping to establish the independence of Texas.",Henry Gabriel Cisneros followed what Texas Revolutionary figure as a Latino mayer of a major American city?,Juan Nepomuceno SeguÃ­n,PASS,halueval, Juan Nepomuceno Seguín,"[{'content': ""He served as the mayor of San Antonio, Texas, from 1981 to 1989, the second Latino mayor of a major American city and the city's first since 1842 (when Juan SeguÃ\xadn was forced out of office).Juan Nepomuceno SeguÃ\xadn (October 27, 1806 â€“ August 27, 1890) was a political and military figure of the Texas Revolution helping to establish the independence of Texas."", 'score': 1.31640625, 'rank': 1, 'document_id': 'b6b917c5-2eaf-4438-8b04-77632b7e3162', 'passage_id': 0}]"
4973,halueval-1073,"James Rooney (born 10 December 1945 in Dundee, Scotland) is a former association football player. He was a member of the Australian 1974 World Cup squad in West Germany. Officially nicknamed the Socceroos, the team is controlled by the governing body for soccer in Australia, Football Federation Australia (FFA), which is currently a member of the Asian Football Confederation (AFC) and the regional ASEAN Football Federation (AFF) since leaving the Oceania Football Confederation (OFC) in 2006.",Jimmy Rooney was on the Australia national soccer team and a member of what?,1974 World Cup squad,PASS,halueval, Football Federation Australia (FFA),"[{'content': 'James Rooney (born 10 December 1945 in Dundee, Scotland) is a former association football player. He was a member of the Australian 1974 World Cup squad in West Germany. Officially nicknamed the Socceroos, the team is controlled by the governing body for soccer in Australia, Football Federation Australia (FFA), which is currently a member of the Asian Football Confederation (AFC) and the regional ASEAN Football Federation (AFF) since leaving the Oceania Football Confederation (OFC) in 2006.', 'score': 3.9140625, 'rank': 1, 'document_id': '668e32fc-41a7-4898-8cc9-2a1c8a2a9f80', 'passage_id': 0}]"
4979,halueval-1079,"Winnie the Pooh is a 2011 American animated buddy musical comedy film produced by Walt Disney Animation Studios and released by Walt Disney Pictures.Rudyard Kipling's The Jungle Book is a 1994 live-action American adventure film co-written and directed by Stephen Sommers, produced by Edward S. Feldman and Raju Patel, from a story by Ronald Yanover and Mark Geldman.",Was Winnie the Pooh or The Jungle Book released first?,The Jungle Book,PASS,halueval, Winnie the Pooh was released first (in 2011).,"[{'content': ""Winnie the Pooh is a 2011 American animated buddy musical comedy film produced by Walt Disney Animation Studios and released by Walt Disney Pictures.Rudyard Kipling's The Jungle Book is a 1994 live-action American adventure film co-written and directed by Stephen Sommers, produced by Edward S. Feldman and Raju Patel, from a story by Ronald Yanover and Mark Geldman."", 'score': 4.6796875, 'rank': 1, 'document_id': 'b86ab7c5-4454-4b99-8ef8-57cb5c8c0499', 'passage_id': 0}]"
4980,halueval-1080,"The Emperor: Owner of the Mask () is a South Korean television series starring Yoo Seung-ho, Kim So-hyun, Kim Myung-soo, Yoon So-hee, Heo Joon-ho and Park Chul-min. She began her career as a child actress in 2006 and initially gained public attention for playing a villainous young queen-to-be in ""Moon Embracing the Sun"" (2012) and a girl who falls into tragedy in ""Missing You"" (2013).",Which child actress began her career in 2006 and also stared in the television series The Emperor: Owner of the Mask?,Kim So-hyun,PASS,halueval," Kim So-hyun is the child actress who began her career in 2006 and also starred in ""The Emperor: Owner of the Mask.""","[{'content': 'The Emperor: Owner of the Mask () is a South Korean television series starring Yoo Seung-ho, Kim So-hyun, Kim Myung-soo, Yoon So-hee, Heo Joon-ho and Park Chul-min. She began her career as a child actress in 2006 and initially gained public attention for playing a villainous young queen-to-be in ""Moon Embracing the Sun"" (2012) and a girl who falls into tragedy in ""Missing You"" (2013).', 'score': 3.4296875, 'rank': 1, 'document_id': '8b6b9c77-835b-4a4b-bc2d-6ecd8914b922', 'passage_id': 0}]"
